id,source_id,title,datetime,top_article,reactions,comments,shares,comment_plugin
1586,the-wall-street-journal,How the Microsoft Antitrust Case Paved the Way for Big Tech,2019-09-05 09:30:00+00:00,False,0.0,0.0,3.0,0.0
1587,reuters,Survivor sees Dorian peel off his home's roof in the Bahamas: 'This can't be real',2019-09-05 15:05:01+00:00,False,0.0,0.0,842.0,0.0
1588,cnn,What just happened in British politics and what comes next?,2019-09-05 15:31:07+00:00,False,1.0,2.0,68.0,0.0
1589,bbc-news,The future of food,2019-09-05 11:32:00+00:00,False,0.0,0.0,2.0,0.0
1590,abc-news,Hurricane Dorian takes aim at the Carolinas as death toll rises in the Bahamas,2019-09-05 10:49:09+00:00,False,143.0,22.0,140.0,0.0
1591,reuters,H&M halts leather purchases from Brazil due to Amazon wildfires,2019-09-05 16:53:00+00:00,False,0.0,0.0,0.0,0.0
1592,abc-news,Palestinians refugees in Lebanon want asylum in Canada,2019-09-05 10:39:03+00:00,False,57.0,53.0,14.0,0.0
1593,cnn,"Mattis had problems with Trump -- and with Obama, Biden and Bush",2019-09-05 10:08:41+00:00,False,106.0,21.0,58.0,0.0
1594,the-new-york-times,"Ken Cuccinelli Emerges as Public Face, and Irritant, of Homeland Security",2019-09-05 09:00:09+00:00,False,74.0,27.0,57.0,0.0
1595,bbc-news,Fake fundraising account set up in dead PC's name,2019-09-05 16:15:30+00:00,False,30.0,4.0,12.0,0.0
1596,cnn,Here's what to expect from Dorian,2019-09-05 13:33:04+00:00,False,1.0,0.0,15.0,0.0
1597,business-insider,"A new video leak supposedly reveals the design of Google's new Pixel 4 phone from every angle (GOOG, GOOGL)",2019-09-05 16:56:59+00:00,False,0.0,0.0,0.0,0.0
1598,cbs-news,Sarah Sanders to write book on her time at the White House,2019-09-05 15:37:00+00:00,False,2.0,3.0,9.0,0.0
1599,cbs-news,Greg Craig found not guilty of lying to the Department of Justice,2019-09-05 00:33:24+00:00,False,2.0,11.0,2.0,0.0
1600,business-insider,How one startup plans to disrupt the $423 billion pharmacy benefits manager market,2019-09-05 14:42:00+00:00,False,0.0,0.0,1.0,0.0
1601,newsweek,Winston Churchill's Grandson Gives Emotional Speech after Being Expelled from Party by Boris Johnson for Defying U.K. Government over Brexit,2019-09-05 09:10:29+00:00,False,2.0,1.0,5.0,0.0
1602,reuters,Exclusive: Exxon agrees $4 billion sale of Norway oil and gas assets - sources,2019-09-05 16:10:27+00:00,False,0.0,0.0,0.0,0.0
1603,reuters,Over 100 London investment firms get EU licences for Brexit hubs -regulator,2019-09-05 17:00:53+00:00,False,0.0,0.0,1.0,0.0
1604,business-insider,We're launching Banking coverage to take you beyond the biggest finance headlines from insight to action,2019-09-05 13:53:00+00:00,False,15.0,0.0,14.0,0.0
1605,reuters,UPDATE 1-U.S. moving to block California vehicle emissions rules,2019-09-05 16:08:46+00:00,False,12.0,1.0,5.0,0.0
1606,bbc-news,"Grenfell Tower: Man jailed for £75,000 handouts fraud",2019-09-05 13:47:26+00:00,False,42.0,13.0,12.0,0.0
1607,al-jazeera-english,Teachers' Day: Why does Google celebrate it today?,2019-09-05 12:27:10+00:00,False,18.0,2.0,14.0,0.0
1608,business-insider,"This Japanese eyelash tonic is now my go-to mascara primer — it helps prevent crunchy, stray lashes and conditions to give me fuller, healthier-looking lashes",2019-09-05 15:45:00+00:00,False,0.0,0.0,1.0,0.0
1609,business-insider,The 19 most visited cities around the world in 2019,2019-09-05 14:16:43+00:00,False,38.0,5.0,29.0,0.0
1610,reuters,U.S.-China trade war to knock 0.5% points off global growth: French minister,2019-09-05 16:23:50+00:00,False,0.0,0.0,0.0,0.0
1611,the-wall-street-journal,"WSJ Wealth Adviser Briefing: Market Doom, U.S. Bank Dominance, Free MBA",2019-09-05 10:00:16+00:00,False,0.0,0.0,0.0,0.0
1612,newsweek,Cramorant's Reveal Confirms that 'Pokémon Sword and Shield' Leak Even More,2019-09-05 15:00:34+00:00,False,0.0,0.0,2.0,0.0
1613,cbs-news,11 migrant parents separated from kids can return to U.S.: Judge,2019-09-05 09:18:17+00:00,False,1570.0,710.0,443.0,0.0
1614,cbs-news,Man parks smart car in kitchen so Dorian won't blow it away,2019-09-05 03:55:48+00:00,False,5260.0,601.0,1208.0,0.0
1615,espn,LeBron rallies support for  Fair Pay to Play bill,2019-09-05 15:58:00+00:00,True,0.0,0.0,0.0,0.0
1616,the-irish-times,Ireland miss out on Women’s T20 World Cup after loss to Bangladesh,2019-09-05 14:11:26+00:00,False,0.0,0.0,0.0,0.0
1617,cnn,Donald Trump's Alabama obsession reveals a very deep flaw,2019-09-05 15:29:54+00:00,True,0.0,0.0,0.0,0.0
1618,abc-news,Sears laying off 250 at headquarters outside Chicago,2019-09-05 15:08:41+00:00,True,47.0,42.0,33.0,0.0
1619,the-wall-street-journal,Fed Lines Up Another Quarter-Point Rate Cut - The Wall Street Journal,2019-09-05 09:30:00+00:00,False,20.0,14.0,77.0,0.0
1620,reuters,Putin slams Italy's arrest of Russian executive at U.S. request,2019-09-05 16:43:00+00:00,False,6.0,0.0,12.0,0.0
1621,cbs-news,Princess Charlotte attends first day of school,2019-09-05 12:57:37+00:00,False,1.0,0.0,2.0,0.0
1622,cbs-news,Princess Charlotte arrives for her first day of school,2019-09-05 12:16:07+00:00,False,903.0,163.0,56.0,0.0
1623,the-irish-times,Motorcyclist (45) dies in road crash in north Dublin,2019-09-05 07:54:55+00:00,False,2.0,0.0,2.0,0.0
1624,the-irish-times,"Dunnes Stores A/W 2019: no frumpy fashion, just lots to suit every woman",2019-09-05 10:40:00+00:00,False,17.0,2.0,3.0,0.0
1625,newsweek,Florida Man Seen on Video Running Away After Stealing Wallet From Man in Wheelchair,2019-09-05 11:01:58+00:00,False,1.0,0.0,2.0,0.0
1626,bbc-news,Viagogo sidesteps legal action with website fixes,2019-09-05 12:50:24+00:00,False,12.0,9.0,21.0,0.0
1627,the-new-york-times,"U.K. Democracy, Tested by Brexit and Boris Johnson, Holds for Now",2019-09-05 09:00:09+00:00,False,446.0,142.0,273.0,0.0
1628,the-new-york-times,A Creative Force in Understanding Genes,2019-09-05 09:00:17+00:00,False,3.0,0.0,22.0,0.0
1629,the-irish-times,Trump’s conservative foes display a poor knowledge of history,2019-09-05 12:07:27+00:00,False,0.0,0.0,0.0,0.0
1630,abc-news,Arkansas school booster club criticized for AR-15 auction,2019-09-05 12:57:41+00:00,True,4.0,1.0,18.0,0.0
1631,al-jazeera-english,Schooling Korea's Grandmas,2019-09-05 11:51:43+00:00,False,3.0,0.0,9.0,0.0
1633,the-new-york-times,Dare We Dream of the End of the G.O.P.?,2019-09-06 10:00:04+00:00,False,2336.0,881.0,1348.0,0.0
1634,the-irish-times,US boosts Balkan role and calls for historic Serbia-Kosovo pact,2019-09-06 16:23:00+00:00,False,0.0,0.0,0.0,0.0
1636,the-new-york-times,Mike Isaac’s Uber Book Has Arrived,2019-09-06 15:31:00+00:00,False,0.0,0.0,4.0,0.0
1637,business-insider,Fitch slashes Hong Kong's credit rating as months of protests have inflicted 'long-lasting damage' on its financial system,2019-09-06 15:23:06+00:00,False,8.0,7.0,1009.0,0.0
1638,bbc-news,Ashes: Craig Overton caught by Steve Smith off the bowling of Josh Hazlewood,2019-09-06 12:54:20+00:00,False,0.0,0.0,22.0,0.0
1639,cnn,Democrats seek documents on Pence's stay at Trump Ireland property and proposal to host G7 at Miami resort,2019-09-06 13:58:55+00:00,False,678.0,559.0,103.0,0.0
1640,cbs-news,Texas governor issues executive orders after two mass shootings,2019-09-06 01:31:51+00:00,False,454.0,342.0,415.0,0.0
1641,cnn,Ongoing unrest in Hong Kong risks dragging down the global economy,2019-09-06 13:16:10+00:00,False,2.0,0.0,13.0,0.0
1642,reuters,"Malaysia's Axiata flags other deals, tower unit IPO after Telenor letdown",2019-09-06 16:40:55+00:00,False,0.0,0.0,0.0,0.0
1643,bbc-news,Horses kept in stables 'akin to death camp',2019-09-06 17:02:11+00:00,False,0.0,0.0,12.0,0.0
1644,cnn,Britain's newspapers have had a field day with this week's Brexit chaos,2019-09-06 17:08:12+00:00,False,0.0,0.0,61.0,0.0
1645,cnn,Watch a tornado destroy a house from a doorbell video - CNN Video,2019-09-06 16:38:08.777844100+00:00,True,0.0,0.0,0.0,0.0
1646,reuters,"Chiefs sign WR Hill to three-year, $54 million extension",2019-09-06 16:55:04+00:00,False,0.0,0.0,1.0,0.0
1647,the-wall-street-journal,Democratic Senators Question Facebook on Hidden Gun Sales,2019-09-06 15:10:18+00:00,False,71.0,51.0,17.0,0.0
1648,cbs-news,Clinging to coal: West Virginia's fight over green jobs,2019-09-06 17:14:01+00:00,True,0.0,0.0,0.0,0.0
1649,the-irish-times,Vodafone extends sponsorship of Irish rugby for another four years,2019-09-06 11:00:29+00:00,False,2.0,0.0,1.0,0.0
1650,bbc-news,Gender identity clinic leaks patient email addresses,2019-09-06 14:41:19+00:00,False,102.0,94.0,119.0,0.0
1651,cbs-news,Hurricane Dorian's core oh-so-close to North Carolina's Outer Banks,2019-09-06 10:02:22+00:00,False,359.0,110.0,272.0,0.0
1652,the-wall-street-journal,Knowing If You Can Stomach the Next Big Market Swing,2019-09-06 15:02:00+00:00,True,0.0,0.0,0.0,0.0
1653,cbs-news,Rising Texas country music singer dies in car crash,2019-09-06 13:13:12+00:00,False,34.0,7.0,29.0,0.0
1654,newsweek,Martin Luther King's Daughter Responds to Denver GOP Chair Who Said MLK 'Wishes He'd Had a Sniper': 'Don't Use Him for This',2019-09-06 11:59:30+00:00,False,2.0,1.0,3.0,0.0
1655,the-irish-times,Detective and businessman charged over alleged garda corruption,2019-09-06 15:51:04+00:00,False,42.0,16.0,21.0,0.0
1656,the-irish-times,German business ‘unwavering’ in support for Brexit backstop,2019-09-06 16:10:18+00:00,False,9.0,0.0,5.0,0.0
1657,the-irish-times,Spirit level: Teeling Whiskey aims for the one million mark,2019-09-06 15:49:22+00:00,False,0.0,0.0,0.0,0.0
1658,the-irish-times,From Irish citizen to American: ‘I learned in America – fake it till you make it’,2019-09-06 11:37:06+00:00,False,0.0,1.0,2.0,0.0
1659,al-jazeera-english,Afghans seek justice for men killed 'in cold blood' by spy agency,2019-09-06 11:34:00+00:00,False,2115.0,471.0,266.0,0.0
1660,cbs-news,"How migrant children react to ""psychological trauma"" at detention centers",2019-09-06 02:27:45+00:00,False,13.0,1.0,5.0,0.0
1661,cnn,Senate Democrats urge diplomatic action against North Korea as Trump downplays tests,2019-09-06 11:14:22+00:00,False,271.0,377.0,68.0,0.0
1662,the-new-york-times,Wangechi Mutu: A New Face for the Met,2019-09-06 11:03:28+00:00,False,374.0,17.0,171.0,0.0
1663,business-insider,The best places to buy ear cuffs,2019-09-06 15:51:00+00:00,False,0.0,0.0,0.0,0.0
1664,bbc-news,Week ahead in Parliament,2019-09-06 12:40:59+00:00,False,1.0,0.0,3.0,0.0
1665,abc-news,South America leaders gather to discuss protection of Amazon,2019-09-06 13:23:51+00:00,False,108.0,10.0,18.0,0.0
1666,newsweek,"Suspects Accused of Intentionally Starting Brush Fire in Eagle Rock, California, In Order to Kill Homeless People",2019-09-06 15:17:52+00:00,False,0.0,3.0,2.0,0.0
1667,the-wall-street-journal,"Robert Mugabe, ex-Zimbabwean Strongman, Dies at 95",2019-09-06 07:31:58+00:00,False,1312.0,593.0,324.0,0.0
1668,newsweek,National Food Bank Day 2019: Where to Help and How to Donate,2019-09-06 09:00:23+00:00,False,13.0,1.0,23.0,0.0
1669,bbc-news,Couple tell of life in a derelict housing estate,2019-09-06 16:34:56+00:00,False,0.0,0.0,0.0,0.0
1670,bbc-news,Rugby fan travels from Georgia to Scotland by bike,2019-09-06 13:12:41+00:00,False,1296.0,101.0,185.0,0.0
1671,the-new-york-times,What Will Be the Economic Backdrop for the 2020 Election? New Data Gives Hints,2019-09-06 14:08:12+00:00,False,150.0,154.0,53.0,0.0
1672,the-new-york-times,"The Rapid Rise of Pop Smoke, Brooklyn Rap’s Homecoming King",2019-09-06 11:03:28+00:00,False,4.0,3.0,12.0,0.0
1673,the-new-york-times,Death By Diet Soda?,2019-09-06 14:27:54+00:00,False,47.0,30.0,123.0,0.0
1674,reuters,UPDATE 1-U.S. launches antitrust probe into California automaker agreement,2019-09-06 15:03:33+00:00,False,8.0,4.0,1649.0,0.0
1675,the-irish-times,Gaelic football boom in Galicia gets national coverage in Spanish press,2019-09-06 13:49:40+00:00,False,790.0,70.0,181.0,0.0
1676,newsweek,Two Police Officers Accused of Putting On Disguises and Vandalizing Cars Owned by Man Who Filed Complaint Against Them,2019-09-06 03:59:52+00:00,False,157.0,19.0,76.0,0.0
1677,the-new-york-times,"Which Came First, Trump or TV?",2019-09-06 09:00:01+00:00,False,3.0,1.0,10.0,0.0
1678,cbs-news,"U.S. women who survived Dorian: Families ""thought we were dead""",2019-09-06 14:58:51+00:00,False,31.0,3.0,7.0,0.0
1679,bbc-news,China to curb facial recognition and apps in schools,2019-09-06 11:59:57+00:00,False,11.0,11.0,117.0,0.0
1680,cbs-news,"Cryptocurrency: Virtual money, real power and the fight for a small town's future",2019-09-06 17:12:28+00:00,True,44.0,33.0,64.0,0.0
